item_id	title	year	latitude	longitude	author
60330878	Des vrayes et des fausses idées	1723	49.443129	1.099319	Reid, Thomas
60330882	Les Principes de la Philosophie	1723	48.853410	2.348800	Larsson, Hans
60330883	Philosophus in utramque partem	1723	48.853410	2.348800	Aldrich, Henry
60330903	Praedicati quantitatem in propositione categorica demonstrat	1724	51.339620	12.371292	Horvath, Johannes Baptista
60330899	A new treatise of the art of thinking	1724	51.508529	-0.125742	Ernesti, Johann August
60330897	Philosophia ad morem gymnasiorum	1724	45.438611	12.326667	Janet, Paul Alexandre
60330907	Philosophiae ad mentem Scoti cursus integer	1724	45.438611	12.326667	Struve, Henryk
60330908	Institutiones philosophicae	1724	45.438611	12.326667	Natorp, Paul
60330894	Philosophia rationalis sive logica aristotelico-neutristica	1724	50.088043	14.420757	Crousaz, Jean Pierre de
60330895	Bedenken über die Wolffianische Philosophie	1724	50.115520	8.684167	Snell, Friedrich Wilhelm Daniel
60330905	Von der Schwachheit und Unvollkommenheit des menschlichen  Verstandes in Erkänntniß der Wahrheit	1724	50.115520	8.684167	Bain, Alexander
60330893	Philosophia thomistica Salisburgensis ..	1724	48.366667	10.883333	Facciolatus, Jacobus
60330910	Nexus doctrinae philosophicae oder Kurtze Anweisung  zur Philosophie ..	1724	50.928782	11.589901	Janet, Paul Alexandre
60330898	Logicae systema	1724	46.202216	6.145692	Balmes, Jaime
60330906	Cursus philosophicus	1724	40.968817	-5.663881	Russell, Bertrand
60330891	Des vrayes et des fausses idées	1724	49.443129	1.099319	Feder, Johann Georg Heinrich
60330904	Philosophus in utramque partem	1724	50.850445	4.348783	Krause, Karl Christian Friedrich
60330909	Peripateticus nostri temporis	1724	47.995895	7.852221	Storchenau, Sigmund von
60330890	La logique ou l'art de penser	1724	48.853410	2.348800	Cousin, Victor
60330892	---	1724	48.853410	2.348800	Trendelenburg, Friedrich Adolf
60330896	Traité des premières véritez et de la source de nos jugements ..	1724	48.853410	2.348800	Whewell, William
60330900	Discours de la methode	1724	48.853410	2.348800	Ernesti, Johann August
60330901	Les Principes de la Philosophie	1724	48.853410	2.348800	Sigwart, Christoph
60330902	Les Méditations métaphysiques	1724	48.853410	2.348800	Ernesti, Johann August
60330918	De ratiocinatione causali	1725	51.339620	12.371292	d'Argens, Jean Baptiste
60330919	A philosophical treatise concerning the weakness of  human understanding	1725	51.508529	-0.125742	Lotze, Hermann
60330920	An essay concerning the weakness of the human understanding .. second edition	1725	51.508529	-0.125742	Crousaz, Jean Pierre de
60330925	Logic, or the right use of reason in the enquiry after truth ..	1725	51.508529	-0.125742	Zigliara, Thomas Maria
60330922	Biennium philosophicum	1725	47.799406	13.043990	Jevons, William Stanley
60330917	Institutiones logicae eclecticae	1725	51.812222	12.805278	Külpe, Oswald
60330913	La Logique . .	1725	52.374027	4.889688	Sigwart, Christoph
60330921	Logica memorativa	1725	50.115520	8.684167	Herbart, Johann Friedrich
60330924	Institutiones philosophiae Wolfianae .	1725	50.115520	8.684167	Lotze, Hermann
60330916	De inexplicabilibus	1725	45.415194	11.881808	Ernesti, Johann August
60330912	De principio rationis sufficientis	1725	50.928782	11.589901	Bolzano, Bernard
60330914	Logicae compendium	1725	53.219167	6.566667	Facciolatus, Jacobus
60330915	De logicae cum physica .. nexu ..	1725	53.219167	6.566667	Borelius, Johan Jakob
60330923	Rudimenta logices	1725	53.141178	8.214674	Hegel, Georg Wilhelm Friedrich
60330911	Elementa philosophiae instrumentalis	1725	51.500000	12.000000	Valla, Josephus
60330926	Vernünfftige Gedancken von den Kräfften des menschlichen  Verstandes	1725	51.500000	12.000000	Helvétius, Claude Adrien
60330937	An Essay concerning humane understanding	1726	51.508529	-0.125742	's-Gravesande, Willem Jacob
60330942	Logic ..	1726	51.508529	-0.125742	Minto, William
60330932	Philosophia academica	1726	41.894738	12.483902	Duncan, William
60330938	Tentamen academicum de sororio logices ac matheseos  nexu ..	1726	51.812222	12.805278	Sigwart, Christoph
60330934	Philosophia iuxta inconcussa .. Thomae dogmata	1726	45.581381	9.941362	Feder, Johann Georg Heinrich
60330936	Nova anatome seu idea analytica systematis metaphysici  Wolfiani	1726	50.115520	8.684167	Sigwart, Christoph
60330941	Institutiones philosophiae Wolfianae	1726	50.115520	8.684167	Helvétius, Claude Adrien
60330931	De pseudomeno ..	1726	45.415194	11.881808	Volkmer, Franz
60330939	Institutiones philosophiae rationalis eclecticae	1726	50.928782	11.589901	Fitzgerald, F. Scott
60330928	Philosophia nova-antiqua	1726	45.464269	9.189506	Clarke, Richard Frederick
60330927	Veritatis de principio rationis sufficientis assertae contra novas  obiectiones Feuerlianas defensio ..	1726	51.904248	10.427656	Malebranche, Nicolas,
60330929	Opera philosophica	1726	51.501799	10.795695	Minto, William
60330930	Philosophus in utramque partem	1726	48.853410	2.348800	Malebranche, Nicolas,
60330933	Logica seu ars ratiocinandi	1726	51.500000	12.000000	Baldinotti, Caesar
60330935	Doctrina philosophica de ideis	1726	51.500000	12.000000	Bolzano, Bernard
60330940	Ausübung der Vernunfft-Lehre	1726	51.500000	12.000000	Trendelenburg, Friedrich Adolf
60330943	Elementa philosophiae instrumentalis	1727	51.339620	12.371292	Russell, Bertrand
60330949	Joh. Franc. Buddei Elementa philosophiae instrumentalis  . . in tabulas .. redacta	1727	51.339620	12.371292	Spinoza, Benedictus de
60330944	The theory or rationale of ideas	1727	51.508529	-0.125742	Sigwart, Christoph
60330948	Philosophiae ad mentem Scoti cursus integer	1727	45.438611	12.326667	Beattie, James
60330947	Institutionum philosophicarum tomus I	1727	51.812222	12.805278	Hume, David
60330950	Tentamen academicum de sororio logices ac  matheseos nexu et applicatione praeceptorum logicorum in disciplinis mathematicis	1727	51.812222	12.805278	Beck, Joseph
60330945	Cursus philosophiae eclecticae	1727	46.880422	8.644409	Watts, Isaac
60330946	Syntagma philosophicum	1727	43.766667	11.250000	Rumpel, Theodor
60330951	De sensu atque usu principii rationis sufficientis ..	1727	51.500000	12.000000	Aldrich, Henry
60330952	Vernünfftige Gedancken von den Kräfften des menschlichen  Verstandes	1727	51.500000	12.000000	Rumpel, Theodor
60330963	Einleitung in die philosophischen Wissenschaften	1728	51.339620	12.371292	Cousin, Victor
60330953	The arts of logick and rhetorick	1728	51.508529	-0.125742	Jacques, Amédée
60330954	The Procedure, Extent, and Limits of Human Understanding	1728	51.508529	-0.125742	Joly, Henri
60330958	Logicae disciplinae rudimenta	1728	45.438611	12.326667	Crousaz, Jean Pierre de
60330959	Medicina mentis et corporis	1728	52.374027	4.889688	Rey y Heredia, José Maria
60330965	Quod animalia bruta saepe ratione utantur melius homine	1728	52.227905	11.009846	Ubaghs, Gerardus Casimir
60330955	Philosophiae Leibnitianae et Wolffianae usus in  theologia	1728	50.115520	8.684167	Trendelenburg, Friedrich Adolf
60330960	Godofredi Guilielmi Leibnitii principia philosophiae more geometrico demonstrata	1728	50.115520	8.684167	Struve, Henryk
60330968	Philosophia rationalis sive logica	1728	50.115520	8.684167	Ubaghs, Gerardus Casimir
60330966	Tabulae synopticae philosophiae Buddei eclecticae	1728	51.180350	14.434941	Reid, Thomas
60330956	De cognitione humana	1728	50.980301	11.329030	Malebranche, Nicolas,
60330957	Introductio in dialecticam	1728	47.415327	7.075221	Rumpel, Theodor
60330961	Universa philosophia	1728	48.208488	16.372075	Bénard, Charles Magloire
60330962	Logicae seu artis cogitandi institutiones	1728	40.833333	14.250000	Struve, Henryk
60330964	Via ad perfectiones intellectus compendiaria	1728	50.980701	10.315221	Clarke, Richard Frederick
60330967	Fundamenta philosophiae rationalis seu logicae	1728	51.500000	12.000000	Crousaz, Jean Pierre de
60330970	Elementa philosophiae instrumentalis	1729	51.339620	12.371292	Dittes, Friedrich
60330976	Gedancken über Herrn Christian Wolffens .. Logic  ..	1729	51.339620	12.371292	Bénard, Charles Magloire
60330980	Joh. Franc. Buddei Elementa philosophiae instrumentalis  .. in tabulas .. redacta	1729	51.339620	12.371292	Cousin, Victor
60330969	The Procedure, Extent, and Limits of Human Understanding	1729	51.508529	-0.125742	Leibniz, Gottfried Wilhelm
60330972	Institutiones logicae peripateticae	1729	45.438611	12.326667	Kant, Immanuel
60330973	Philosophia iuxta inconcussa .. D. Thomae dogmata	1729	45.438611	12.326667	Buddeus, Johann Franz
60330974	Clypeus philosophiae thomisticae	1729	45.438611	12.326667	Hegel, Georg Wilhelm Friedrich
60330977	~	1729	45.438611	12.326667	Croce, Benedetto
60330979	Coronis biennii philosophici	1729	47.799406	13.043990	Sigwart, Christoph
60330975	Tentamina philosophiae eclecticae	1729	54.088698	12.140493	Read, Carveth
60330978	Essai philosophique concernant l'entendement humain	1729	52.374027	4.889688	Galluppi, Pasquale
60330982	Institutio logicae ..	1729	51.752221	-1.255960	Facciolatus, Jacobus
60330981	Institutiones philosophiae Wolfianae	1729	50.115520	8.684167	Nielsen, Rasmus
60330971	Logica)	1729	40.416502	-3.702564	Lotze, Hermann
60330994	Tentamen logicum de ratione philosophandi	1730	51.339620	12.371292	Anon
60330987	Philosophia vetus et nova	1730	45.438611	12.326667	Liberatore, Matthaeus
60330996	Institutiones philosophicae	1730	45.438611	12.326667	Sigwart, Christoph
60330985	Opera omnia	1730	52.374027	4.889688	Natorp, Paul
60330991	Elementa philosophiae rationalis et moralis	1730	52.374027	4.889688	Larsson, Hans
60330988	Dialectica Aristotelico-rationalis sive Manuductio ad logicam	1730	45.581381	9.941362	Horvath, Johannes Baptista
60330989	Dialectica	1730	45.581381	9.941362	Storchenau, Sigmund von
60330990	Philosophia argumentosa, quondam florilegium argumentorum	1730	45.581381	9.941362	Minto, William
60330998	Cogitationes rationales de viribus intellectus humani	1730	50.115520	8.684167	Lotze, Hermann
60330999	Philosophia prima sive ontologia	1730	50.115520	8.684167	Baldinotti, Caesar
60330983	Philosophia pollingana	1730	48.366667	10.883333	González y Díaz Tunón, Zeferino
60330995	Philosophus peripatetico-thomisticediscurrens	1730	48.366667	10.883333	Horvath, Johannes Baptista
60330997	Synopsis philosophiae rationalis	1730	50.978695	11.032831	Anon
60330993	Institutiones philosophiae universae	1730	50.928782	11.589901	Ubaghs, Gerardus Casimir
60331000	Kurtzer Abriß einer vollständigen VernunfftLehre  in Tabellen . .	1730	50.928782	11.589901	Afzelius, Frederik Georg
60330992	Elementa philosophiae veteris et novae	1730	48.208488	16.372075	Dittes, Friedrich
60330984	La logique ou l'art de penser	1730	48.853410	2.348800	Nielsen, Rasmus
60330986	Emendationes intellectionum per logicam ..	1730	51.500000	12.000000	Afzelius, Frederik Georg
60331008	Vera et falsa cognitionis humanae principia	1731	51.339620	12.371292	Fowler, Thomas
60331009	Breviarium logicae Wolfianae	1731	51.339620	12.371292	Struve, Henryk
60331007	An Essay concerning humane understanding	1731	51.508529	-0.125742	Bolzano, Bernard
60331013	An abridgment of Locke's Essay ..	1731	51.508529	-0.125742	Afzelius, Frederik Georg
60331006	Phosphorus philosophicus novissimus, seu logica contracta  Claubergiana illustrata	1731	52.374027	4.889688	Whately, Richard
60331010	Zweifel gegen Herrn Christian Wolfens Vernünfftige  Gedancken von den Kräfften des menschlichen Verstandes	1731	50.583333	8.650000	Buddeus, Johann Franz
60331002	Specimen animadversionum de praeceptis hermeneuticis et logica  Aristotelica	1731	47.558395	7.573271	Snell, Friedrich Wilhelm Daniel
60331005	Réfutation des erreurs de Benoît de  Spinoza	1731	50.850445	4.348783	's-Gravesande, Willem Jacob
60331003	Institutiones philosophicae	1731	43.766667	11.250000	Aristoteles
60331001	Système  de philosophie	1731	52.076667	4.298611	Schulze, Gottlob Ernst
60331011	Institutiones philosophiae rationalis ..	1731	51.432469	6.765161	Storchenau, Sigmund von
60331004	Philosophus in utramque partem	1731	48.853410	2.348800	Snell, Friedrich Wilhelm Daniel
60331012	Vernünfftige Gedancken von den Kräfften des menschlichen  Verstandes	1731	51.500000	12.000000	Krug, Wilhelm Traugott
60331014	Logica enucleata oder Erleichterte Vernunftlehre	1731	51.500000	12.000000	Struve, Henryk
60331016	Philosophia nova-antiqua	1732	45.438611	12.326667	Janet, Paul Alexandre
60331023	Salisburgensis thomista philosophicus	1732	47.799406	13.043990	Abercrombie, John
60331025	Philosophia rationalis sive logica	1732	50.115520	8.684167	Buddeus, Johann Franz
60331024	Summa dialecticae	1732	49.787778	9.936111	Herbart, Johann Friedrich
60331019	Summa philosophiae scholasticae et scotisticae	1732	45.415194	11.881808	Malebranche, Nicolas,
60331018	Introductio in artem inveniendi seu logicam theoretico  -practicam	1732	50.928782	11.589901	Borelius, Johan Jakob
60331022	Promptuarium philosophicum	1732	48.765081	11.423725	Ernesti, Johann August
60331017	Voyage du monde de Descartes	1732	52.090833	5.122222	Zigliara, Thomas Maria
60331020	Institutionum philosophiae theoreticae tomus prior, complectens  logicam et metaphysicam	1732	53.219167	6.566667	Facciolatus, Jacobus
60331021	Philosophia universa peripatetica ..	1732	49.595524	17.251754	Fowler, Thomas
60331015	Observationes in elementa philosophiae instrumentalis	1732	51.500000	12.000000	Sigwart, Christoph
60331032	Erste Gründe der gesammten Weltweisheit	1733	51.339620	12.371292	Kant, Immanuel
60331036	Einleitung in die philosophischen Wissenschaften	1733	51.339620	12.371292	Jacquier, Franciscus
60331040	Medicina mentis ..	1733	51.339620	12.371292	Feder, Johann Georg Heinrich
60331041	Logick	1733	51.508529	-0.125742	Helvétius, Claude Adrien
60331033	Elementa philosophiae rationalis et moralis ..	1733	52.374027	4.889688	Jevons, William Stanley
60331034	Philosophia rationalis	1733	54.706493	20.510951	Spinoza, Benedictus de
60331038	---	1733	45.415194	11.881808	Janet, Paul Alexandre
60331027	Systema intellectuale huius universi	1733	50.928782	11.589901	Jevons, William Stanley
60331037	Institutiones philosophicae	1733	45.748457	4.846711	Schulze, Gottlob Ernst
60331028	Summulae logicae	1733	48.765081	11.423725	Volkmer, Franz
60331026	Philosophia nova-antiqua	1733	45.464269	9.189506	Herbart, Johann Friedrich
60331031	Wie man seinen Verstand in der Gelehrsamkeit und gemeinen Leben recht gebrauchen soll, oder Entwurff einer vollständigen und  nach insgemein so genannter mathematischer Lehrart geschriebenen Logik . .	1733	50.980301	11.329030	Bossuet, Jacques Bénigne
60331029	Logica rationalis	1733	41.655181	-4.723720	Whewell, William
60331035	Via inveniendi veritatem	1733	51.100000	17.033333	Sigwart, Christoph
60331030	Philosophus in utramque partem	1733	48.853410	2.348800	Valla, Josephus
60331039	Appendix ad institutiones philosophicas	1733	48.853410	2.348800	Minto, William
60331042	Vernünfftige Gedancken von den Kräfften des menschlichen  Verstandes	1733	51.500000	12.000000	Crousaz, Jean Pierre de
60331048	Initiones doctrinae solidioris	1734	51.339620	12.371292	Bossuet, Jacques Bénigne
60331044	Philosophia pollingana	1734	45.438611	12.326667	Genuensis, Antonius
60331046	Philosophia Scoti .. vindicata	1734	45.438611	12.326667	Trendelenburg, Friedrich Adolf
60331053	Censura philosophiae cartesianae	1734	45.438611	12.326667	Horvath, Johannes Baptista
60331043	Philosophia neG -palaea D. Thoma magistro ..	1734	41.894738	12.483902	Clarke, Richard Frederick
60331055	Philosophia disputata	1734	50.088043	14.420757	Ubaghs, Gerardus Casimir
60331052	Paullo uberior in universam philosophiam introductio	1734	51.812222	12.805278	Beck, Joseph
60331050	Meditationes philosophicae de methodo mathematica	1734	49.454205	11.077523	Jacques, Amédée
60331049	Brevis ac dilucida systematis philosophiae Wolfianae  delineatio	1734	52.227905	11.009846	Bolzano, Bernard
60331054	Systema logicum	1734	50.928782	11.589901	Borelius, Johan Jakob
60331045	Nova logica Conimbricensis	1734	38.716667	-9.133333	Clarke, Richard Frederick
60331051	Trias meditationum logicarum	1734	48.208488	16.372075	Nielsen, Rasmus
60331047	Cursus philosophicus	1734	51.500000	12.000000	Malebranche, Nicolas,
60331066	Usum principii rationis sufficientis peregrinum  paucis edisserit ..	1735	51.339620	12.371292	Beck, Joseph
60331068	Institutiones philosophiae Wolfianae	1735	51.339620	12.371292	Facciolatus, Jacobus
60331057	Institutiones philosophiae rationalis methodö  Wolfii conscriptae	1735	51.812222	12.805278	Zigliara, Thomas Maria
60331065	Essai philosophique concernant l'entendement humain	1735	52.374027	4.889688	Joly, Henri
60331067	Logica demonstrativa	1735	45.581381	9.941362	Watts, Isaac
60331070	Cogitationes rationales de viribus intellectus humani	1735	50.115520	8.684167	Genuensis, Antonius
60331061	De viribus mentis humanae disquisitio philosophica anti-Huetiana  ..	1735	46.948094	7.447443	Destutt de Tracy, Antoine Louis
